Series,Date,Values
T23,2001-08,0.0
T23,2001-09,0.0
T23,2001-10,0.0
T23,2001-11,0.0
T23,2001-12,0.0
T23,2002-01,0.0
T23,2002-02,0.0
T23,2002-03,0.0
T24,1998-01,0.0
T24,1998-02,0.0
T24,1998-03,0.0
T24,1998-04,0.0
T24,1998-05,0.0
T24,1998-06,0.0
T24,1998-07,0.0
T24,1998-08,0.0
T24,1998-09,0.0
T24,1998-10,0.0
T24,1998-11,0.0
T24,1998-12,0.0
T24,1999-01,0.0
T24,1999-02,0.0
T24,1999-03,0.0
T24,1999-04,0.0
T24,1999-05,0.0
T24,1999-06,0.0
T24,1999-07,0.0
T24,1999-08,0.0
T24,1999-09,0.0
T24,1999-10,0.0
T24,1999-11,0.0
T24,1999-12,0.0
T24,2000-01,0.0
T24,2000-02,0.0
T24,2000-03,0.0
T24,2000-04,0.0
T24,2000-05,1.0
T24,2000-06,0.0
T24,2000-07,0.0
T24,2000-08,0.0
T24,2000-09,0.0
T24,2000-10,0.0
T24,2000-11,1.0
T24,2000-12,0.0
T24,2001-01,0.0
T24,2001-02,0.0
T24,2001-03,0.0
T24,2001-04,0.0
T24,2001-05,0.0
T24,2001-06,0.0
T24,2001-07,0.0
T24,2001-08,0.0
T24,2001-09,0.0
T24,2001-10,0.0
T24,2001-11,1.0
T24,2001-12,0.0
T24,2002-01,0.0
T24,2002-02,0.0
T24,2002-03,0.0
T25,1998-01,0.0
T25,1998-02,0.0
T25,1998-03,0.0
T25,1998-04,0.0
T25,1998-05,0.0
T25,1998-06,0.0
T25,1998-07,0.0
T25,1998-08,0.0
T25,1998-09,0.0
T25,1998-10,0.0
T25,1998-11,0.0
T25,1998-12,0.0
T25,1999-01,0.0
T25,1999-02,0.0
T25,1999-03,0.0
T25,1999-04,0.0
T25,1999-05,0.0
T25,1999-06,0.0
T25,1999-07,0.0
T25,1999-08,0.0
T25,1999-09,0.0
T25,1999-10,0.0
T25,1999-11,0.0
T25,1999-12,0.0
T25,2000-01,0.0
T25,2000-02,0.0
T25,2000-03,0.0
T25,2000-04,0.0
T25,2000-05,1.0
T25,2000-06,0.0
T25,2000-07,1.0
T25,2000-08,0.0
T25,2000-09,0.0
T25,2000-10,0.0
T25,2000-11,0.0
T25,2000-12,0.0
T25,2001-01,0.0
T25,2001-02,0.0
T25,2001-03,0.0
T25,2001-04,0.0
T25,2001-05,0.0
T25,2001-06,0.0
T25,2001-07,0.0
T25,2001-08,1.0
T25,2001-09,0.0
T25,2001-10,0.0
T25,2001-11,0.0
T25,2001-12,0.0
T25,2002-01,0.0
T25,2002-02,0.0
T25,2002-03,0.0
T26,1998-01,0.0
T26,1998-02,0.0
T26,1998-03,0.0
T26,1998-04,0.0
T26,1998-05,0.0
T26,1998-06,0.0
T26,1998-07,0.0
T26,1998-08,0.0
T26,1998-09,0.0
T26,1998-10,0.0
T26,1998-11,0.0
T26,1998-12,0.0
T26,1999-01,0.0
T26,1999-02,0.0
T26,1999-03,0.0
T26,1999-04,0.0
T26,1999-05,0.0
T26,1999-06,0.0
T26,1999-07,0.0
T26,1999-08,0.0
T26,1999-09,0.0
T26,1999-10,0.0
T26,1999-11,0.0
T26,1999-12,0.0
T26,2000-01,0.0
T26,2000-02,0.0
T26,2000-03,2.0
T26,2000-04,0.0
T26,2000-05,0.0
T26,2000-06,0.0
T26,2000-07,0.0
T26,2000-08,0.0
T26,2000-09,0.0
T26,2000-10,0.0
T26,2000-11,0.0
T26,2000-12,0.0
T26,2001-01,0.0
T26,2001-02,0.0
T26,2001-03,0.0
T26,2001-04,0.0
T26,2001-05,0.0
T26,2001-06,1.0
T26,2001-07,0.0
T26,2001-08,0.0
T26,2001-09,0.0
T26,2001-10,0.0
T26,2001-11,0.0
T26,2001-12,0.0
T26,2002-01,0.0
T26,2002-02,0.0
T26,2002-03,0.0
T27,1998-01,0.0
T27,1998-02,0.0
T27,1998-03,0.0
T27,1998-04,0.0
T27,1998-05,0.0
T27,1998-06,0.0
T27,1998-07,0.0
T27,1998-08,0.0
T27,1998-09,0.0
T27,1998-10,0.0
T27,1998-11,0.0
T27,1998-12,0.0
T27,1999-01,0.0
T27,1999-02,0.0
T27,1999-03,0.0
T27,1999-04,0.0
T27,1999-05,0.0
T27,1999-06,0.0
T27,1999-07,0.0
T27,1999-08,0.0
T27,1999-09,1.0
T27,1999-10,0.0
T27,1999-11,0.0
T27,1999-12,0.0
T27,2000-01,0.0
T27,2000-02,0.0
T27,2000-03,0.0
T27,2000-04,0.0
T27,2000-05,0.0
T27,2000-06,1.0
T27,2000-07,0.0
T27,2000-08,0.0
T27,2000-09,1.0
T27,2000-10,0.0
T27,2000-11,0.0
T27,2000-12,0.0
T27,2001-01,0.0
T27,2001-02,0.0
T27,2001-03,0.0
T27,2001-04,0.0
T27,2001-05,0.0
T27,2001-06,0.0
T27,2001-07,0.0
T27,2001-08,0.0
T27,2001-09,0.0
T27,2001-10,0.0
T27,2001-11,0.0
T27,2001-12,0.0
T27,2002-01,0.0
T27,2002-02,0.0
T27,2002-03,0.0
T28,1998-01,0.0
T28,1998-02,0.0
T28,1998-03,0.0
T28,1998-04,0.0
T28,1998-05,0.0
T28,1998-06,0.0
T28,1998-07,1.0
T28,1998-08,1.0
T28,1998-09,0.0
T28,1998-10,0.0
T28,1998-11,0.0
T28,1998-12,0.0
T28,1999-01,0.0
T28,1999-02,0.0
T28,1999-03,0.0
T28,1999-04,0.0
T28,1999-05,0.0
T28,1999-06,0.0
T28,1999-07,1.0
T28,1999-08,0.0
T28,1999-09,0.0
T28,1999-10,0.0
T28,1999-11,0.0
T28,1999-12,0.0
T28,2000-01,0.0
T28,2000-02,0.0
T28,2000-03,0.0
T28,2000-04,0.0
T28,2000-05,0.0
T28,2000-06,0.0
T28,2000-07,0.0
T28,2000-08,0.0
T28,2000-09,0.0
T28,2000-10,0.0
T28,2000-11,0.0
T28,2000-12,0.0
T28,2001-01,0.0
T28,2001-02,0.0
T28,2001-03,0.0
T28,2001-04,0.0
T28,2001-05,0.0
T28,2001-06,0.0
T28,2001-07,0.0
T28,2001-08,0.0
T28,2001-09,0.0
T28,2001-10,0.0
T28,2001-11,0.0
T28,2001-12,0.0
T28,2002-01,0.0
T28,2002-02,0.0
T28,2002-03,0.0
T29,1998-01,0.0
T29,1998-02,0.0
T29,1998-03,0.0
T29,1998-04,0.0
T29,1998-05,0.0
T29,1998-06,0.0
T29,1998-07,0.0
T29,1998-08,0.0
T29,1998-09,0.0
T29,1998-10,0.0
T29,1998-11,0.0
T29,1998-12,0.0
T29,1999-01,0.0
T29,1999-02,0.0
T29,1999-03,0.0
T29,1999-04,0.0
T29,1999-05,0.0
T29,1999-06,0.0
T29,1999-07,0.0
T29,1999-08,1.0
T29,1999-09,0.0
T29,1999-10,0.0
T29,1999-11,0.0
T29,1999-12,0.0
T29,2000-01,0.0
T29,2000-02,0.0
T29,2000-03,0.0
T29,2000-04,0.0
T29,2000-05,0.0
T29,2000-06,0.0
T29,2000-07,0.0
T29,2000-08,0.0
T29,2000-09,0.0
T29,2000-10,0.0
T29,2000-11,0.0
T29,2000-12,0.0
T29,2001-01,0.0
T29,2001-02,1.0
T29,2001-03,0.0
T29,2001-04,0.0
T29,2001-05,0.0
T29,2001-06,0.0
T29,2001-07,0.0
T29,2001-08,1.0
T29,2001-09,0.0
T29,2001-10,0.0
T29,2001-11,0.0
T29,2001-12,0.0
T29,2002-01,0.0
T29,2002-02,0.0
T29,2002-03,0.0
T30,1998-01,0.0
T30,1998-02,0.0
T30,1998-03,0.0
T30,1998-04,0.0
T30,1998-05,0.0
T30,1998-06,0.0
T30,1998-07,0.0
T30,1998-08,0.0
T30,1998-09,0.0
T30,1998-10,0.0
T30,1998-11,0.0
T30,1998-12,0.0
T30,1999-01,0.0
T30,1999-02,0.0
T30,1999-03,0.0
T30,1999-04,0.0
T30,1999-05,0.0
T30,1999-06,1.0
T30,1999-07,1.0
T30,1999-08,0.0
T30,1999-09,0.0
T30,1999-10,0.0
T30,1999-11,0.0
T30,1999-12,0.0
T30,2000-01,0.0
T30,2000-02,0.0
T30,2000-03,0.0
T30,2000-04,0.0
T30,2000-05,0.0
T30,2000-06,0.0
T30,2000-07,0.0
T30,2000-08,0.0
T30,2000-09,0.0
T30,2000-10,0.0
T30,2000-11,0.0
T30,2000-12,0.0
T30,2001-01,0.0
T30,2001-02,0.0
T30,2001-03,0.0
T30,2001-04,0.0
T30,2001-05,0.0
T30,2001-06,0.0
T30,2001-07,0.0
T30,2001-08,0.0
T30,2001-09,0.0
T30,2001-10,0.0
T30,2001-11,0.0
T30,2001-12,0.0
T30,2002-01,1.0
T30,2002-02,0.0
T30,2002-03,0.0
T31,1998-01,0.0
T31,1998-02,0.0
T31,1998-03,1.0
T31,1998-04,0.0
T31,1998-05,0.0
T31,1998-06,0.0
T31,1998-07,0.0
T31,1998-08,0.0
T31,1998-09,0.0
T31,1998-10,0.0
T31,1998-11,0.0
T31,1998-12,0.0
T31,1999-01,0.0
T31,1999-02,0.0
T31,1999-03,0.0
T31,1999-04,2.0
T31,1999-05,0.0
T31,1999-06,0.0
T31,1999-07,0.0
T31,1999-08,0.0
T31,1999-09,0.0
T31,1999-10,0.0
T31,1999-11,0.0
T31,1999-12,0.0
T31,2000-01,0.0
T31,2000-02,0.0
T31,2000-03,0.0
T31,2000-04,0.0
T31,2000-05,0.0
T31,2000-06,0.0
T31,2000-07,0.0
T31,2000-08,0.0
T31,2000-09,0.0
T31,2000-10,0.0
T31,2000-11,0.0
T31,2000-12,0.0
T31,2001-01,0.0
T31,2001-02,0.0
T31,2001-03,0.0
T31,2001-04,0.0
T31,2001-05,0.0
T31,2001-06,0.0
T31,2001-07,0.0
T31,2001-08,0.0
T31,2001-09,0.0
T31,2001-10,0.0
T31,2001-11,0.0
T31,2001-12,0.0
T31,2002-01,0.0
T31,2002-02,0.0
T31,2002-03,0.0
T32,1998-01,0.0
T32,1998-02,0.0
T32,1998-03,0.0
T32,1998-04,0.0
T32,1998-05,0.0
T32,1998-06,0.0
T32,1998-07,0.0
T32,1998-08,0.0
T32,1998-09,0.0
T32,1998-10,0.0
T32,1998-11,0.0
T32,1998-12,0.0
T32,1999-01,0.0
T32,1999-02,0.0
T32,1999-03,1.0
T32,1999-04,0.0
T32,1999-05,0.0
T32,1999-06,0.0
T32,1999-07,0.0
T32,1999-08,0.0
T32,1999-09,0.0
T32,1999-10,0.0
T32,1999-11,0.0
T32,1999-12,0.0
T32,2000-01,1.0
T32,2000-02,1.0
T32,2000-03,0.0
T32,2000-04,0.0
T32,2000-05,0.0
T32,2000-06,0.0
T32,2000-07,0.0
T32,2000-08,0.0
T32,2000-09,0.0
T32,2000-10,0.0
T32,2000-11,0.0
T32,2000-12,0.0
T32,2001-01,0.0
T32,2001-02,0.0
T32,2001-03,0.0
T32,2001-04,0.0
T32,2001-05,0.0
T32,2001-06,0.0
T32,2001-07,0.0
T32,2001-08,0.0
T32,2001-09,0.0
T32,2001-10,0.0
T32,2001-11,0.0
T32,2001-12,0.0
T32,2002-01,0.0
T32,2002-02,0.0
T32,2002-03,0.0
T33,1998-01,0.0
T33,1998-02,0.0
T33,1998-03,0.0
T33,1998-04,0.0
T33,1998-05,0.0
T33,1998-06,0.0
T33,1998-07,0.0
T33,1998-08,0.0
T33,1998-09,2.0
T33,1998-10,0.0
T33,1998-11,0.0
T33,1998-12,0.0
T33,1999-01,0.0
T33,1999-02,0.0
T33,1999-03,0.0
T33,1999-04,0.0
T33,1999-05,0.0
T33,1999-06,0.0
T33,1999-07,0.0
T33,1999-08,0.0
T33,1999-09,0.0
T33,1999-10,0.0
T33,1999-11,0.0
T33,1999-12,1.0
T33,2000-01,0.0
T33,2000-02,0.0
T33,2000-03,0.0
T33,2000-04,0.0
T33,2000-05,0.0
T33,2000-06,0.0
T33,2000-07,0.0
T33,2000-08,0.0
T33,2000-09,0.0
T33,2000-10,0.0
T33,2000-11,0.0
T33,2000-12,0.0
T33,2001-01,0.0
T33,2001-02,0.0
T33,2001-03,0.0
T33,2001-04,0.0
T33,2001-05,0.0
T33,2001-06,0.0
T33,2001-07,0.0
T33,2001-08,0.0
T33,2001-09,0.0
T33,2001-10,0.0
T33,2001-11,0.0
T33,2001-12,0.0
T33,2002-01,0.0
T33,2002-02,0.0
T33,2002-03,0.0
T34,1998-01,0.0
T34,1998-02,0.0
T34,1998-03,0.0
T34,1998-04,0.0
T34,1998-05,0.0
T34,1998-06,0.0
T34,1998-07,0.0
T34,1998-08,0.0
T34,1998-09,0.0
T34,1998-10,0.0
T34,1998-11,0.0
T34,1998-12,0.0
T34,1999-01,0.0
T34,1999-02,1.0
T34,1999-03,0.0
T34,1999-04,0.0
T34,1999-05,0.0
T34,1999-06,0.0
T34,1999-07,0.0
T34,1999-08,0.0
T34,1999-09,0.0
T34,1999-10,0.0
T34,1999-11,0.0
T34,1999-12,0.0
T34,2000-01,1.0
T34,2000-02,0.0
T34,2000-03,0.0
T34,2000-04,0.0
T34,2000-05,0.0
T34,2000-06,0.0
T34,2000-07,0.0
T34,2000-08,0.0
T34,2000-09,0.0
T34,2000-10,0.0
T34,2000-11,0.0
T34,2000-12,0.0
T34,2001-01,0.0
T34,2001-02,0.0
T34,2001-03,0.0
T34,2001-04,0.0
T34,2001-05,0.0
T34,2001-06,0.0
T34,2001-07,0.0
T34,2001-08,0.0
T34,2001-09,0.0
T34,2001-10,0.0
T34,2001-11,1.0
T34,2001-12,0.0
T34,2002-01,0.0
T34,2002-02,0.0
T34,2002-03,0.0
T35,1998-01,0.0
T35,1998-02,0.0
T35,1998-03,0.0
T35,1998-04,0.0
T35,1998-05,0.0
T35,1998-06,0.0
T35,1998-07,0.0
T35,1998-08,0.0
T35,1998-09,0.0
T35,1998-10,0.0
T35,1998-11,1.0
T35,1998-12,0.0
T35,1999-01,0.0
T35,1999-02,0.0
T35,1999-03,0.0
T35,1999-04,0.0
T35,1999-05,0.0
T35,1999-06,0.0
T35,1999-07,0.0
T35,1999-08,0.0
T35,1999-09,0.0
T35,1999-10,0.0
T35,1999-11,0.0
T35,1999-12,0.0
T35,2000-01,0.0
T35,2000-02,0.0
T35,2000-03,0.0
T35,2000-04,0.0
T35,2000-05,0.0
T35,2000-06,0.0
T35,2000-07,1.0
T35,2000-08,0.0
T35,2000-09,0.0
T35,2000-10,0.0
T35,2000-11,0.0
T35,2000-12,0.0
T35,2001-01,0.0
T35,2001-02,0.0
T35,2001-03,0.0
T35,2001-04,0.0
T35,2001-05,0.0
T35,2001-06,0.0
T35,2001-07,0.0
T35,2001-08,0.0
T35,2001-09,0.0
T35,2001-10,0.0
T35,2001-11,1.0
T35,2001-12,0.0
T35,2002-01,0.0
T35,2002-02,0.0
T35,2002-03,0.0
T36,1998-01,0.0
T36,1998-02,0.0
T36,1998-03,0.0
T36,1998-04,0.0
T36,1998-05,0.0
T36,1998-06,0.0
T36,1998-07,0.0
T36,1998-08,0.0
T36,1998-09,0.0
T36,1998-10,0.0
T36,1998-11,0.0
T36,1998-12,0.0
T36,1999-01,1.0
T36,1999-02,0.0
T36,1999-03,1.0
T36,1999-04,0.0
T36,1999-05,0.0
T36,1999-06,1.0
T36,1999-07,0.0
T36,1999-08,0.0
T36,1999-09,0.0
T36,1999-10,0.0
T36,1999-11,0.0
T36,1999-12,0.0
T36,2000-01,0.0
T36,2000-02,0.0
T36,2000-03,0.0
T36,2000-04,0.0
T36,2000-05,0.0
T36,2000-06,0.0
T36,2000-07,0.0
T36,2000-08,0.0
T36,2000-09,0.0
T36,2000-10,0.0
T36,2000-11,0.0
T36,2000-12,0.0
T36,2001-01,0.0
T36,2001-02,0.0
T36,2001-03,0.0
T36,2001-04,0.0
T36,2001-05,0.0
T36,2001-06,0.0
T36,2001-07,0.0
T36,2001-08,0.0
T36,2001-09,0.0
T36,2001-10,0.0
T36,2001-11,0.0
T36,2001-12,0.0
T36,2002-01,0.0
T36,2002-02,0.0
T36,2002-03,0.0
T37,1998-01,0.0
T37,1998-02,0.0
T37,1998-03,0.0
T37,1998-04,0.0
T37,1998-05,0.0
T37,1998-06,0.0
T37,1998-07,0.0
T37,1998-08,1.0
T37,1998-09,1.0
T37,1998-10,0.0
T37,1998-11,0.0
T37,1998-12,0.0
T37,1999-01,0.0
T37,1999-02,0.0
T37,1999-03,1.0
T37,1999-04,0.0
T37,1999-05,0.0
T37,1999-06,0.0
T37,1999-07,0.0
T37,1999-08,0.0
T37,1999-09,0.0
T37,1999-10,0.0
T37,1999-11,0.0
T37,1999-12,0.0
T37,2000-01,0.0
T37,2000-02,0.0
T37,2000-03,0.0
T37,2000-04,0.0
T37,2000-05,0.0
T37,2000-06,0.0
T37,2000-07,0.0
T37,2000-08,0.0
T37,2000-09,0.0
T37,2000-10,0.0
T37,2000-11,0.0
T37,2000-12,0.0
T37,2001-01,0.0
T37,2001-02,0.0
T37,2001-03,0.0
T37,2001-04,0.0
T37,2001-05,0.0
T37,2001-06,0.0
T37,2001-07,0.0
T37,2001-08,0.0
T37,2001-09,0.0
T37,2001-10,0.0
T37,2001-11,0.0
T37,2001-12,0.0
T37,2002-01,0.0
T37,2002-02,0.0
T37,2002-03,0.0
T38,1998-01,0.0
T38,1998-02,1.0
T38,1998-03,1.0
T38,1998-04,0.0
T38,1998-05,0.0
T38,1998-06,0.0
T38,1998-07,0.0
T38,1998-08,0.0
T38,1998-09,0.0
T38,1998-10,0.0
T38,1998-11,0.0
T38,1998-12,0.0
T38,1999-01,0.0
T38,1999-02,0.0
T38,1999-03,0.0
T38,1999-04,0.0
T38,1999-05,0.0
T38,1999-06,0.0
T38,1999-07,0.0
T38,1999-08,0.0
T38,1999-09,0.0
T38,1999-10,0.0
T38,1999-11,0.0
T38,1999-12,0.0
T38,2000-01,0.0
T38,2000-02,0.0
T38,2000-03,1.0
T38,2000-04,0.0
T38,2000-05,0.0
T38,2000-06,0.0
T38,2000-07,0.0
T38,2000-08,0.0
T38,2000-09,0.0
T38,2000-10,0.0
T38,2000-11,0.0
T38,2000-12,0.0
T38,2001-01,0.0
T38,2001-02,0.0
T38,2001-03,0.0
T38,2001-04,0.0
T38,2001-05,0.0
T38,2001-06,0.0
T38,2001-07,0.0
T38,2001-08,0.0
T38,2001-09,0.0
T38,2001-10,0.0
T38,2001-11,0.0
T38,2001-12,0.0
T38,2002-01,0.0
T38,2002-02,0.0
T38,2002-03,0.0
T39,1998-01,0.0
T39,1998-02,1.0
T39,1998-03,0.0
T39,1998-04,0.0
T39,1998-05,0.0
T39,1998-06,0.0
T39,1998-07,0.0
T39,1998-08,0.0
T39,1998-09,0.0
T39,1998-10,0.0
T39,1998-11,0.0
T39,1998-12,0.0
T39,1999-01,0.0
T39,1999-02,0.0
T39,1999-03,0.0
T39,1999-04,0.0
T39,1999-05,0.0
T39,1999-06,0.0
T39,1999-07,0.0
T39,1999-08,0.0
T39,1999-09,0.0
T39,1999-10,0.0
T39,1999-11,0.0
T39,1999-12,0.0
T39,2000-01,0.0
T39,2000-02,0.0
T39,2000-03,0.0
T39,2000-04,0.0
T39,2000-05,0.0
T39,2000-06,0.0
T39,2000-07,0.0
T39,2000-08,1.0
T39,2000-09,0.0
T39,2000-10,0.0
T39,2000-11,0.0
T39,2000-12,0.0
T39,2001-01,0.0
T39,2001-02,0.0
T39,2001-03,0.0
T39,2001-04,0.0
T39,2001-05,0.0
T39,2001-06,0.0
T39,2001-07,0.0
T39,2001-08,0.0
T39,2001-09,0.0
T39,2001-10,0.0
T39,2001-11,1.0
T39,2001-12,0.0
T39,2002-01,0.0
T39,2002-02,0.0
T39,2002-03,0.0
T40,1998-01,0.0
T40,1998-02,0.0
T40,1998-03,0.0
T40,1998-04,0.0
T40,1998-05,0.0
T40,1998-06,0.0
T40,1998-07,0.0
T40,1998-08,2.0
T40,1998-09,0.0
T40,1998-10,0.0
T40,1998-11,0.0
T40,1998-12,0.0
T40,1999-01,0.0
T40,1999-02,0.0
T40,1999-03,0.0
T40,1999-04,0.0
T40,1999-05,0.0
T40,1999-06,0.0
T40,1999-07,0.0
T40,1999-08,0.0
T40,1999-09,0.0
T40,1999-10,0.0
T40,1999-11,0.0
T40,1999-12,0.0
T40,2000-01,0.0
T40,2000-02,0.0
T40,2000-03,0.0
T40,2000-04,0.0
T40,2000-05,0.0
T40,2000-06,0.0
T40,2000-07,0.0
T40,2000-08,0.0
T40,2000-09,0.0
T40,2000-10,0.0
T40,2000-11,0.0
T40,2000-12,0.0
T40,2001-01,0.0
T40,2001-02,0.0
T40,2001-03,0.0
T40,2001-04,0.0
T40,2001-05,0.0
T40,2001-06,1.0
T40,2001-07,0.0
T40,2001-08,0.0
T40,2001-09,0.0
T40,2001-10,0.0
T40,2001-11,0.0
T40,2001-12,0.0
T40,2002-01,0.0
T40,2002-02,0.0
T40,2002-03,0.0
T41,1998-01,0.0
T41,1998-02,0.0
T41,1998-03,0.0
T41,1998-04,0.0
T41,1998-05,0.0
T41,1998-06,0.0
T41,1998-07,0.0
T41,1998-08,0.0
T41,1998-09,0.0
T41,1998-10,0.0
T41,1998-11,0.0
T41,1998-12,0.0
T41,1999-01,0.0
T41,1999-02,0.0
T41,1999-03,0.0
T41,1999-04,0.0
T41,1999-05,0.0
T41,1999-06,0.0
T41,1999-07,0.0
T41,1999-08,0.0
T41,1999-09,0.0
T41,1999-10,0.0
T41,1999-11,1.0
T41,1999-12,0.0
T41,2000-01,0.0
T41,2000-02,0.0
T41,2000-03,0.0
T41,2000-04,0.0
T41,2000-05,1.0
T41,2000-06,0.0
T41,2000-07,0.0
T41,2000-08,0.0
T41,2000-09,0.0
T41,2000-10,0.0
T41,2000-11,0.0
T41,2000-12,0.0
T41,2001-01,0.0
T41,2001-02,0.0
T41,2001-03,0.0
T41,2001-04,0.0
T41,2001-05,0.0
T41,2001-06,1.0
T41,2001-07,0.0
T41,2001-08,0.0
T41,2001-09,0.0
T41,2001-10,0.0
T41,2001-11,0.0
T41,2001-12,0.0
T41,2002-01,0.0
T41,2002-02,0.0
T41,2002-03,0.0
T42,1998-01,0.0
T42,1998-02,0.0
T42,1998-03,0.0
T42,1998-04,0.0
T42,1998-05,0.0
T42,1998-06,0.0
T42,1998-07,0.0
T42,1998-08,0.0
T42,1998-09,0.0
T42,1998-10,0.0
T42,1998-11,0.0
T42,1998-12,0.0
T42,1999-01,0.0
T42,1999-02,0.0
T42,1999-03,0.0
T42,1999-04,0.0
T42,1999-05,0.0
T42,1999-06,0.0
T42,1999-07,0.0
T42,1999-08,0.0
T42,1999-09,0.0
T42,1999-10,0.0
T42,1999-11,0.0
T42,1999-12,0.0
T42,2000-01,0.0
T42,2000-02,0.0
T42,2000-03,0.0
T42,2000-04,0.0
T42,2000-05,1.0
T42,2000-06,0.0
T42,2000-07,0.0
T42,2000-08,0.0
T42,2000-09,0.0
T42,2000-10,1.0
T42,2000-11,0.0
T42,2000-12,0.0
T42,2001-01,1.0
T42,2001-02,0.0
T42,2001-03,0.0
T42,2001-04,0.0
T42,2001-05,0.0
T42,2001-06,0.0
T42,2001-07,0.0
T42,2001-08,0.0
T42,2001-09,0.0
T42,2001-10,0.0
T42,2001-11,0.0
T42,2001-12,0.0
T42,2002-01,0.0
T42,2002-02,0.0
T42,2002-03,0.0
T43,1998-01,0.0
T43,1998-02,0.0
T43,1998-03,0.0
T43,1998-04,0.0
T43,1998-05,0.0
T43,1998-06,0.0
T43,1998-07,0.0
T43,1998-08,0.0
T43,1998-09,0.0
T43,1998-10,0.0
T43,1998-11,0.0
T43,1998-12,0.0
T43,1999-01,0.0
T43,1999-02,1.0
T43,1999-03,0.0
T43,1999-04,0.0
T43,1999-05,0.0
T43,1999-06,0.0
T43,1999-07,1.0
T43,1999-08,0.0
T43,1999-09,0.0
T43,1999-10,0.0
T43,1999-11,0.0
T43,1999-12,0.0
T43,2000-01,0.0
T43,2000-02,0.0
T43,2000-03,0.0
T43,2000-04,0.0
T43,2000-05,0.0
T43,2000-06,0.0
T43,2000-07,0.0
T43,2000-08,0.0
T43,2000-09,0.0
T43,2000-10,0.0
T43,2000-11,0.0
T43,2000-12,1.0
T43,2001-01,0.0
T43,2001-02,0.0
T43,2001-03,0.0
T43,2001-04,0.0
T43,2001-05,0.0
T43,2001-06,0.0
T43,2001-07,0.0
T43,2001-08,0.0
T43,2001-09,0.0
T43,2001-10,0.0
T43,2001-11,0.0
T43,2001-12,0.0
T43,2002-01,0.0
T43,2002-02,0.0
T43,2002-03,0.0
T44,1998-01,0.0
T44,1998-02,0.0
T44,1998-03,0.0
T44,1998-04,0.0
T44,1998-05,0.0
T44,1998-06,0.0
T44,1998-07,0.0
T44,1998-08,0.0
T44,1998-09,0.0
T44,1998-10,0.0
T44,1998-11,0.0
T44,1998-12,0.0
T44,1999-01,0.0
T44,1999-02,0.0
T44,1999-03,0.0
T44,1999-04,0.0
T44,1999-05,0.0
T44,1999-06,1.0
T44,1999-07,0.0
T44,1999-08,0.0
T44,1999-09,0.0
T44,1999-10,0.0
T44,1999-11,0.0
T44,1999-12,0.0
T44,2000-01,1.0
T44,2000-02,0.0
T44,2000-03,0.0
T44,2000-04,0.0
T44,2000-05,0.0
T44,2000-06,0.0
T44,2000-07,0.0
T44,2000-08,0.0
T44,2000-09,0.0
T44,2000-10,0.0
T44,2000-11,0.0
T44,2000-12,0.0
T44,2001-01,0.0
T44,2001-02,0.0
T44,2001-03,0.0
T44,2001-04,0.0
T44,2001-05,0.0
T44,2001-06,0.0
T44,2001-07,0.0
T44,2001-08,0.0
T44,2001-09,0.0
T44,2001-10,0.0
T44,2001-11,0.0
T44,2001-12,0.0
T44,2002-01,1.0
T44,2002-02,0.0
T44,2002-03,0.0
T45,1998-01,0.0
T45,1998-02,0.0
T45,1998-03,0.0
T45,1998-04,0.0
T45,1998-05,0.0
T45,1998-06,1.0
T45,1998-07,1.0
T45,1998-08,0.0
T45,1998-09,0.0
T45,1998-10,0.0
T45,1998-11,0.0
T45,1998-12,0.0
T45,1999-01,0.0
T45,1999-02,0.0
T45,1999-03,0.0
T45,1999-04,0.0
T45,1999-05,0.0
T45,1999-06,0.0
T45,1999-07,0.0
T45,1999-08,0.0
T45,1999-09,0.0
T45,1999-10,0.0
T45,1999-11,0.0
T45,1999-12,0.0
T45,2000-01,0.0
T45,2000-02,0.0
T45,2000-03,0.0
T45,2000-04,0.0
T45,2000-05,0.0
T45,2000-06,0.0
T45,2000-07,0.0
T45,2000-08,0.0
T45,2000-09,0.0
T45,2000-10,0.0
T45,2000-11,1.0
T45,2000-12,0.0
T45,2001-01,0.0
T45,2001-02,0.0
T45,2001-03,0.0
T45,2001-04,0.0
T45,2001-05,0.0
T45,2001-06,0.0
T45,2001-07,0.0
T45,2001-08,0.0
T45,2001-09,0.0
T45,2001-10,0.0
T45,2001-11,0.0
T45,2001-12,0.0
T45,2002-01,0.0
T45,2002-02,0.0
T45,2002-03,0.0
T46,1998-01,0.0
T46,1998-02,0.0
T46,1998-03,0.0
T46,1998-04,0.0
T46,1998-05,0.0
T46,1998-06,0.0
T46,1998-07,0.0
T46,1998-08,0.0
T46,1998-09,0.0
T46,1998-10,0.0
T46,1998-11,0.0
T46,1998-12,0.0
T46,1999-01,0.0
T46,1999-02,0.0
T46,1999-03,0.0
T46,1999-04,0.0
T46,1999-05,0.0
T46,1999-06,1.0
T46,1999-07,0.0
T46,1999-08,0.0
T46,1999-09,0.0
T46,1999-10,0.0
T46,1999-11,0.0
T46,1999-12,0.0
T46,2000-01,0.0
T46,2000-02,0.0
T46,2000-03,0.0
T46,2000-04,0.0
T46,2000-05,0.0
T46,2000-06,0.0
T46,2000-07,0.0
T46,2000-08,0.0
T46,2000-09,0.0
T46,2000-10,0.0
T46,2000-11,2.0
