series,timepoints,value
T9,150,35973.0
T9,151,35265.0
T9,152,37340.0
T9,153,40011.0
T9,154,40553.0
T9,155,41516.0
T10,0,48750.0
T10,1,47728.0
T10,2,45727.0
T10,3,40578.0
T10,4,44342.0
T10,5,41157.0
T10,6,39320.0
T10,7,33217.0
T10,8,31823.0
T10,9,33017.0
T10,10,26152.0
T10,11,27858.0
T10,12,24126.0
T10,13,23401.0
T10,14,28256.0
T10,15,24394.0
T10,16,29090.0
T10,17,31700.0
T10,18,32232.0
T10,19,30213.0
T10,20,27930.0
T10,21,29077.0
T10,22,26085.0
T10,23,29623.0
T10,24,26000.0
T10,25,31219.0
T10,26,33084.0
T10,27,35500.0
T10,28,41180.0
T10,29,42858.0
T10,30,39582.0
T10,31,40531.0
T10,32,29149.0
T10,33,21580.0
T10,34,21909.0
T10,35,30920.0
T10,36,35519.0
T10,37,36393.0
T10,38,34543.0
T10,39,36789.0
T10,40,38150.0
T10,41,41194.0
T10,42,41249.0
T10,43,46423.0
T10,44,48751.0
T10,45,51801.0
T10,46,52703.0
T10,47,50383.0
T10,48,42649.0
T10,49,44113.0
T10,50,44899.0
T10,51,41289.0
T10,52,47453.0
T10,53,51979.0
T10,54,54607.0
T10,55,52083.0
T10,56,47680.0
T10,57,46534.0
T10,58,45159.0
T10,59,44847.0
T10,60,45058.0
T10,61,44004.0
T10,62,50664.0
T10,63,47146.0
T10,64,56887.0
T10,65,50533.0
T10,66,55520.0
T10,67,50796.0
T10,68,43358.0
T10,69,41711.0
T10,70,41200.0
T10,71,40858.0
T10,72,41151.0
T10,73,39892.0
T10,74,32146.0
T10,75,22618.0
T10,76,24262.0
T10,77,25161.0
T10,78,32469.0
T10,79,41900.0
T10,80,36239.0
T10,81,40089.0
T10,82,31158.0
T10,83,42457.0
T10,84,38350.0
T10,85,25245.0
T10,86,26287.0
T10,87,29209.0
T10,88,31863.0
T10,89,32007.0
T10,90,34787.0
T10,91,44892.0
T10,92,40775.0
T10,93,40039.0
T10,94,45112.0
T10,95,39045.0
T10,96,44715.0
T10,97,35050.0
T10,98,41742.0
T10,99,47083.0
T10,100,51968.0
T10,101,44720.0
T10,102,38402.0
T10,103,43122.0
T10,104,44882.0
T10,105,40697.0
T10,106,41076.0
T10,107,39089.0
T10,108,39209.0
T10,109,42837.0
T10,110,42986.0
T10,111,39868.0
T10,112,40671.0
T10,113,39232.0
T10,114,33101.0
T10,115,28754.0
T10,116,32684.0
T10,117,36446.0
T10,118,35904.0
T10,119,31473.0
T10,120,30938.0
T10,121,31079.0
T10,122,28666.0
T10,123,32167.0
T10,124,34485.0
T10,125,33248.0
T10,126,34552.0
T10,127,32176.0
T10,128,33039.0
T10,129,29173.0
T10,130,28763.0
T10,131,31512.0
T10,132,36184.0
T10,133,33424.0
T10,134,43513.0
T10,135,33849.0
T10,136,27905.0
T10,137,26893.0
T10,138,26246.0
T10,139,34844.0
T10,140,33923.0
T10,141,34999.0
T10,142,41127.0
T10,143,42329.0
T10,144,38152.0
T10,145,49331.0
T10,146,43915.0
T10,147,46255.0
T10,148,48445.0
T10,149,45118.0
T10,150,46868.0
T10,151,43540.0
T10,152,41550.0
T10,153,43072.0
T10,154,41968.0
T10,155,39618.0
T11,0,33936.0
T11,1,35910.0
T11,2,35551.0
T11,3,34044.0
T11,4,35389.0
T11,5,36280.0
T11,6,35287.0
T11,7,30602.0
T11,8,28065.0
T11,9,26583.0
T11,10,26009.0
T11,11,25813.0
T11,12,23424.0
T11,13,25017.0
T11,14,25587.0
T11,15,26658.0
T11,16,25115.0
T11,17,26363.0
T11,18,23440.0
T11,19,22201.0
T11,20,21952.0
T11,21,22929.0
T11,22,23017.0
T11,23,22443.0
T11,24,22165.0
T11,25,23934.0
T11,26,23495.0
T11,27,24674.0
T11,28,26027.0
T11,29,26577.0
T11,30,26152.0
T11,31,26462.0
T11,32,24459.0
T11,33,23355.0
T11,34,21836.0
T11,35,24527.0
T11,36,23906.0
T11,37,23815.0
T11,38,23706.0
T11,39,22851.0
T11,40,24011.0
T11,41,24646.0
T11,42,24302.0
T11,43,25981.0
T11,44,28861.0
T11,45,30305.0
T11,46,30534.0
T11,47,31673.0
T11,48,34030.0
T11,49,34793.0
T11,50,33377.0
T11,51,36166.0
T11,52,35963.0
T11,53,34027.0
T11,54,34176.0
T11,55,35265.0
T11,56,33030.0
T11,57,32960.0
T11,58,31396.0
T11,59,29913.0
T11,60,31313.0
T11,61,27467.0
T11,62,28095.0
T11,63,26225.0
T11,64,27763.0
T11,65,24879.0
T11,66,25789.0
T11,67,21707.0
T11,68,21086.0
T11,69,22028.0
T11,70,20747.0
T11,71,21163.0
T11,72,21362.0
T11,73,21223.0
T11,74,22304.0
T11,75,20855.0
T11,76,21386.0
T11,77,23853.0
T11,78,28828.0
T11,79,27817.0
T11,80,25674.0
T11,81,25176.0
T11,82,23023.0
T11,83,25342.0
T11,84,25600.0
T11,85,25991.0
T11,86,24789.0
T11,87,25231.0
T11,88,24574.0
T11,89,25147.0
T11,90,25049.0
T11,91,24391.0
T11,92,23507.0
T11,93,24997.0
T11,94,24273.0
T11,95,24981.0
T11,96,25790.0
T11,97,27427.0
T11,98,30090.0
T11,99,32698.0
T11,100,33263.0
T11,101,33739.0
T11,102,33056.0
T11,103,34144.0
T11,104,34488.0
T11,105,32287.0
T11,106,33836.0
T11,107,36196.0
T11,108,34950.0
T11,109,35997.0
T11,110,36790.0
T11,111,35336.0
T11,112,31801.0
T11,113,30791.0
T11,114,25779.0
T11,115,25772.0
T11,116,28172.0
T11,117,28096.0
T11,118,23860.0
T11,119,23434.0
T11,120,24122.0
T11,121,22237.0
T11,122,21969.0
T11,123,23109.0
T11,124,24173.0
T11,125,24452.0
T11,126,23889.0
T11,127,22649.0
T11,128,24392.0
T11,129,22342.0
T11,130,22196.0
T11,131,23516.0
T11,132,26288.0
T11,133,24910.0
T11,134,30045.0
T11,135,27560.0
T11,136,23479.0
T11,137,23653.0
T11,138,25175.0
T11,139,25970.0
T11,140,23342.0
T11,141,24004.0
T11,142,23650.0
T11,143,24044.0
T11,144,24598.0
T11,145,25424.0
T11,146,24876.0
T11,147,24873.0
T11,148,26003.0
T11,149,27911.0
T11,150,27948.0
T11,151,27157.0
T11,152,27537.0
T11,153,28633.0
T11,154,28678.0
T11,155,30174.0
T12,0,45602.0
T12,1,43709.0
T12,2,45647.0
T12,3,46125.0
T12,4,42531.0
T12,5,46506.0
T12,6,42908.0
T12,7,40427.0
T12,8,41299.0
T12,9,41436.0
T12,10,36731.0
T12,11,39348.0
T12,12,43302.0
T12,13,39490.0
T12,14,37782.0
T12,15,43266.0
T12,16,38891.0
T12,17,39610.0
T12,18,45287.0
T12,19,43658.0
T12,20,43635.0
T12,21,46974.0
T12,22,43206.0
T12,23,42570.0
T12,24,43519.0
T12,25,47134.0
T12,26,42028.0
T12,27,42045.0
T12,28,48411.0
T12,29,48251.0
T12,30,46648.0
T12,31,43688.0
T12,32,39629.0
T12,33,42568.0
T12,34,42988.0
T12,35,48310.0
T12,36,48241.0
T12,37,47820.0
T12,38,43281.0
T12,39,40915.0
T12,40,45058.0
T12,41,42981.0
T12,42,44130.0
T12,43,39023.0
T12,44,44613.0
T12,45,45023.0
T12,46,49151.0
T12,47,48437.0
T12,48,47924.0
T12,49,47436.0
T12,50,47813.0
T12,51,33986.0
T12,52,40043.0
T12,53,49977.0
T12,54,49265.0
T12,55,50197.0
T12,56,52044.0
T12,57,47232.0
T12,58,42057.0
T12,59,47797.0
T12,60,47794.0
T12,61,46835.0
T12,62,48354.0
T12,63,47145.0
T12,64,46572.0
T12,65,41362.0
T12,66,46541.0
T12,67,44316.0
T12,68,41089.0
T12,69,43249.0
T12,70,47643.0
T12,71,45803.0
T12,72,47323.0
T12,73,48540.0
T12,74,49771.0
T12,75,47143.0
T12,76,51261.0
T12,77,52999.0
T12,78,60006.0
T12,79,59116.0
T12,80,55271.0
T12,81,52464.0
T12,82,52410.0
T12,83,56857.0
T12,84,49198.0
T12,85,48625.0
T12,86,44514.0
T12,87,57474.0
T12,88,55274.0
T12,89,56396.0
T12,90,55784.0
T12,91,52272.0
T12,92,52205.0
T12,93,52638.0
T12,94,52391.0
T12,95,53094.0
T12,96,51722.0
T12,97,51160.0
T12,98,52191.0
T12,99,53072.0
T12,100,56579.0
T12,101,57133.0
T12,102,52681.0
T12,103,36073.0
T12,104,39724.0
T12,105,55670.0
T12,106,54087.0
T12,107,54120.0
T12,108,55051.0
T12,109,53847.0
T12,110,57401.0
T12,111,56927.0
T12,112,54903.0
T12,113,46525.0
T12,114,50129.0
T12,115,51340.0
T12,116,52916.0
T12,117,54032.0
T12,118,53455.0
T12,119,53878.0
T12,120,42396.0
T12,121,50336.0
T12,122,58790.0
T12,123,59105.0
T12,124,55804.0
T12,125,51114.0
T12,126,58248.0
T12,127,53446.0
T12,128,60383.0
T12,129,56436.0
T12,130,59923.0
T12,131,58442.0
T12,132,61860.0
T12,133,60432.0
T12,134,64173.0
T12,135,61280.0
T12,136,56697.0
T12,137,55118.0
T12,138,51497.0
T12,139,58055.0
T12,140,61475.0
T12,141,60513.0
T12,142,60840.0
T12,143,60854.0
T12,144,60781.0
T12,145,63331.0
T12,146,63152.0
T12,147,60366.0
T12,148,60013.0
T12,149,59731.0
T12,150,60518.0
T12,151,59406.0
T12,152,48931.0
T12,153,45986.0
T12,154,51528.0
T12,155,35018.0
T13,0,37081.0
T13,1,38987.0
T13,2,39905.0
T13,3,37745.0
T13,4,39796.0
T13,5,39016.0
T13,6,36947.0
T13,7,29840.0
T13,8,32958.0
T13,9,30936.0
T13,10,29071.0
T13,11,29229.0
T13,12,24761.0
T13,13,22676.0
T13,14,28078.0
T13,15,31440.0
T13,16,27026.0
T13,17,30038.0
T13,18,29414.0
T13,19,27059.0
T13,20,26990.0
T13,21,27055.0
T13,22,26007.0
T13,23,25636.0
T13,24,23628.0
T13,25,25082.0
T13,26,24745.0
T13,27,23867.0
T13,28,24839.0
T13,29,24872.0
T13,30,24271.0
T13,31,24292.0
T13,32,22998.0
T13,33,23029.0
T13,34,22340.0
T13,35,26229.0
T13,36,26393.0
T13,37,28122.0
T13,38,28194.0
T13,39,25614.0
T13,40,28294.0
T13,41,28972.0
T13,42,29219.0
T13,43,29498.0
T13,44,32535.0
T13,45,33132.0
T13,46,33676.0
T13,47,35571.0
T13,48,38153.0
T13,49,41391.0
T13,50,33115.0
T13,51,26382.0
T13,52,31339.0
T13,53,40921.0
T13,54,43505.0
T13,55,42355.0
T13,56,40034.0
T13,57,37809.0
T13,58,33518.0
T13,59,38322.0
T13,60,40008.0
T13,61,37083.0
T13,62,35771.0
T13,63,29028.0
T13,64,27047.0
T13,65,31614.0
T13,66,35036.0
T13,67,28662.0
T13,68,24733.0
T13,69,25310.0
T13,70,27885.0
T13,71,26398.0
T13,72,26119.0
T13,73,26900.0
T13,74,27087.0
T13,75,24257.0
T13,76,24529.0
T13,77,25915.0
T13,78,26953.0
T13,79,26610.0
T13,80,25326.0
T13,81,24601.0
T13,82,25133.0
T13,83,24830.0
T13,84,25314.0
T13,85,24398.0
T13,86,23863.0
T13,87,24962.0
T13,88,25456.0
T13,89,28018.0
T13,90,27797.0
T13,91,27701.0
T13,92,26625.0
T13,93,28902.0
T13,94,28877.0
T13,95,28611.0
T13,96,30100.0
T13,97,30103.0
T13,98,34478.0
T13,99,38405.0
T13,100,38970.0
T13,101,41558.0
T13,102,37832.0
T13,103,30977.0
T13,104,29033.0
T13,105,38137.0
T13,106,40806.0
T13,107,42319.0
T13,108,42814.0
T13,109,43439.0
T13,110,43093.0
T13,111,40849.0
T13,112,37782.0
T13,113,31878.0
T13,114,30010.0
T13,115,30228.0
T13,116,31088.0
T13,117,30777.0
T13,118,30777.0
T13,119,30777.0
T13,120,29065.0
T13,121,27971.0
T13,122,27317.0
T13,123,27531.0
T13,124,27248.0
T13,125,27245.0
T13,126,27668.0
T13,127,25636.0
T13,128,25972.0
T13,129,24559.0
T13,130,24556.0
T13,131,25515.0
T13,132,24860.0
T13,133,23862.0
T13,134,25800.0
T13,135,25807.0
T13,136,25156.0
T13,137,24188.0
T13,138,23710.0
T13,139,25149.0
T13,140,26797.0
T13,141,29556.0
T13,142,29408.0
T13,143,29269.0
T13,144,29626.0
T13,145,30697.0
T13,146,29912.0
T13,147,28880.0
T13,148,32199.0
T13,149,36170.0
T13,150,35998.0
T13,151,34504.0
T13,152,36486.0
T13,153,37710.0
T13,154,37965.0
T13,155,31947.0
T14,0,26848.0
T14,1,26445.0
T14,2,26407.0
T14,3,25119.0
T14,4,26060.0
T14,5,26075.0
T14,6,24819.0
T14,7,22885.0
T14,8,21573.0
T14,9,21540.0
T14,10,20615.0
T14,11,20900.0
T14,12,19942.0
T14,13,21541.0
T14,14,20820.0
T14,15,21093.0
T14,16,20647.0
T14,17,21494.0
T14,18,20387.0
T14,19,19447.0
T14,20,19579.0
T14,21,19583.0
T14,22,19729.0
T14,23,19403.0
T14,24,19577.0
T14,25,20289.0
T14,26,19501.0
T14,27,20292.0
T14,28,26528.0
T14,29,29598.0
T14,30,26875.0
T14,31,26978.0
T14,32,21354.0
T14,33,20228.0
T14,34,19439.0
T14,35,20356.0
T14,36,19777.0
T14,37,19685.0
T14,38,20206.0
T14,39,19459.0
T14,40,20369.0
T14,41,20952.0
T14,42,20592.0
T14,43,21974.0
T14,44,22779.0
T14,45,21899.0
T14,46,22197.0
T14,47,24065.0
T14,48,24533.0
T14,49,25039.0
T14,50,25977.0
T14,51,28186.0
T14,52,25438.0
T14,53,24406.0
T14,54,28326.0
T14,55,27548.0
T14,56,26244.0
T14,57,24380.0
T14,58,25267.0
T14,59,23244.0
T14,60,22720.0
T14,61,22429.0
T14,62,22348.0
T14,63,21363.0
T14,64,24526.0
T14,65,21547.0
T14,66,21364.0
T14,67,18997.0
T14,68,18783.0
T14,69,18604.0
T14,70,18900.0
T14,71,18509.0
T14,72,18517.0
T14,73,18581.0
T14,74,18565.0
T14,75,19618.0
T14,76,19181.0
T14,77,19910.0
T14,78,26497.0
T14,79,30418.0
T14,80,25092.0
T14,81,26099.0
T14,82,19419.0
T14,83,24372.0
T14,84,26979.0
T14,85,24548.0
T14,86,23333.0
T14,87,21911.0
T14,88,20360.0
T14,89,20807.0
T14,90,21247.0
T14,91,21225.0
T14,92,19614.0
T14,93,21817.0
T14,94,21342.0
T14,95,20768.0
T14,96,22592.0
T14,97,21185.0
T14,98,22903.0
T14,99,23737.0
T14,100,24803.0
T14,101,25463.0
T14,102,26669.0
T14,103,30237.0
T14,104,29545.0
T14,105,26834.0
T14,106,28097.0
T14,107,27494.0
T14,108,29980.0
T14,109,29560.0
T14,110,28612.0
T14,111,25932.0
T14,112,23907.0
T14,113,23535.0
T14,114,19486.0
T14,115,19820.0
T14,116,22317.0
T14,117,22911.0
T14,118,20688.0
T14,119,20445.0
T14,120,19764.0
T14,121,18856.0
T14,122,18709.0
T14,123,18602.0
T14,124,18886.0
T14,125,18648.0
T14,126,18479.0
T14,127,18659.0
T14,128,19019.0
T14,129,18637.0
T14,130,18470.0
T14,131,19143.0
T14,132,22749.0
T14,133,21216.0
T14,134,26864.0
T14,135,20366.0
T14,136,20178.0
T14,137,21791.0
T14,138,20574.0
T14,139,20424.0
T14,140,20369.0
T14,141,20945.0
T14,142,20095.0
T14,143,19872.0
T14,144,20885.0
T14,145,22821.0
T14,146,20595.0
T14,147,20651.0
T14,148,22913.0
T14,149,23998.0
T14,150,24586.0
T14,151,23466.0
T14,152,23483.0
T14,153,25226.0
T14,154,27386.0
T14,155,29169.0
T15,0,36784.0
T15,1,35518.0
T15,2,36499.0
T15,3,33908.0
T15,4,36202.0
T15,5,36705.0
T15,6,36168.0
T15,7,33599.0
T15,8,33288.0
T15,9,32455.0
T15,10,31422.0
T15,11,30789.0
T15,12,31441.0
T15,13,31589.0
T15,14,31662.0
T15,15,32563.0
T15,16,31204.0
T15,17,31776.0
T15,18,31990.0
T15,19,31203.0
T15,20,31115.0
T15,21,31859.0
T15,22,30867.0
T15,23,30378.0
T15,24,31035.0
T15,25,33840.0
T15,26,31913.0
T15,27,32128.0
T15,28,34468.0
T15,29,34418.0
T15,30,32768.0
T15,31,33813.0
T15,32,32559.0
T15,33,31675.0
T15,34,31774.0
T15,35,35047.0
T15,36,34080.0
T15,37,34248.0
T15,38,32176.0
T15,39,31798.0
T15,40,32428.0
T15,41,32029.0
T15,42,33017.0
T15,43,32621.0
T15,44,33273.0
T15,45,33745.0
T15,46,34785.0
T15,47,37568.0
T15,48,38400.0
T15,49,39108.0
T15,50,39136.0
T15,51,39032.0
T15,52,37738.0
T15,53,36758.0
T15,54,38057.0
T15,55,38593.0
T15,56,36797.0
T15,57,35510.0
T15,58,35947.0
T15,59,33977.0
T15,60,34119.0
T15,61,33960.0
T15,62,33577.0
T15,63,32271.0
T15,64,34505.0
T15,65,31238.0
T15,66,31253.0
T15,67,28998.0
T15,68,29601.0
T15,69,29326.0
T15,70,29253.0
T15,71,29312.0
T15,72,29441.0
T15,73,29358.0
T15,74,30425.0
T15,75,29164.0
T15,76,30298.0
T15,77,32532.0
T15,78,34867.0
T15,79,36588.0
T15,80,33452.0
T15,81,32649.0
T15,82,33177.0
T15,83,33471.0
T15,84,35789.0
T15,85,34357.0
T15,86,34109.0
T15,87,34864.0
T15,88,34446.0
T15,89,35264.0
T15,90,35076.0
T15,91,34242.0
T15,92,32439.0
T15,93,33329.0
T15,94,32942.0
T15,95,31983.0
T15,96,33635.0
T15,97,32319.0
T15,98,34447.0
T15,99,34690.0
T15,100,35160.0
T15,101,35646.0
T15,102,36074.0
T15,103,39405.0
T15,104,37955.0
T15,105,35913.0
T15,106,36140.0
T15,107,35450.0
T15,108,35729.0
T15,109,36663.0
T15,110,36204.0
T15,111,35003.0
T15,112,33591.0
T15,113,33855.0
T15,114,30788.0
T15,115,30286.0
T15,116,30261.0
T15,117,29983.0
T15,118,29983.0
T15,119,29983.0
T15,120,29983.0
T15,121,30518.0
T15,122,31006.0
T15,123,32361.0
T15,124,30943.0
T15,125,29961.0
T15,126,30545.0
T15,127,31559.0
T15,128,33648.0
T15,129,31583.0
T15,130,30911.0
T15,131,32250.0
T15,132,33293.0
T15,133,32099.0
T15,134,33582.0
T15,135,33519.0
T15,136,32355.0
T15,137,31215.0
T15,138,31635.0
T15,139,33944.0
T15,140,33509.0
T15,141,33196.0
T15,142,32052.0
T15,143,32301.0
T15,144,32600.0
T15,145,33497.0
T15,146,32743.0
T15,147,33004.0
T15,148,33208.0
T15,149,34082.0
T15,150,34339.0
T15,151,33945.0
T15,152,34374.0
T15,153,35544.0
T15,154,36214.0
T15,155,38385.0
T16,0,197216.0
T16,1,191357.0
T16,2,184224.0
T16,3,170564.0
T16,4,194240.0
T16,5,197010.0
T16,6,191859.0
T16,7,161878.0
T16,8,163383.0
T16,9,162071.0
T16,10,155962.0
T16,11,150925.0
T16,12,151945.0
T16,13,152374.0
T16,14,138722.0
T16,15,149674.0
T16,16,138484.0
T16,17,134298.0
T16,18,136697.0
T16,19,133745.0
T16,20,136400.0
T16,21,142387.0
T16,22,144300.0
T16,23,141666.0
T16,24,135189.0
T16,25,152220.0
T16,26,145586.0
T16,27,150729.0
T16,28,180166.0
T16,29,206911.0
T16,30,193285.0
T16,31,203281.0
T16,32,145185.0
T16,33,135181.0
T16,34,131438.0
T16,35,156375.0
T16,36,187632.0
T16,37,170884.0
T16,38,155041.0
T16,39,146968.0
T16,40,160364.0
T16,41,155023.0
T16,42,158271.0
T16,43,148199.0
T16,44,165375.0
T16,45,160068.0
T16,46,165576.0
T16,47,182406.0
T16,48,182266.0
T16,49,191265.0
T16,50,183968.0
T16,51,176973.0
T16,52,181059.0
T16,53,178904.0
T16,54,181716.0
T16,55,186756.0
T16,56,173863.0
T16,57,173211.0
T16,58,171429.0
T16,59,168672.0
T16,60,180149.0
T16,61,171046.0
T16,62,165083.0
T16,63,161954.0
T16,64,161238.0
T16,65,143555.0
T16,66,151740.0
T16,67,140007.0
T16,68,136121.0
T16,69,142782.0
T16,70,143347.0
T16,71,148296.0
T16,72,137354.0
T16,73,142539.0
T16,74,140366.0
T16,75,137400.0
T16,76,142942.0
T16,77,149553.0
T16,78,185817.0
T16,79,212369.0
T16,80,192778.0
T16,81,193927.0
T16,82,168927.0
T16,83,194866.0
T16,84,199281.0
T16,85,170566.0
T16,86,174754.0
T16,87,201491.0
T16,88,183135.0
T16,89,174817.0
T16,90,165344.0
T16,91,147728.0
T16,92,147000.0
T16,93,153551.0
T16,94,151439.0
T16,95,142103.0
T16,96,150877.0
T16,97,146278.0
T16,98,157033.0
T16,99,170267.0
T16,100,202206.0
T16,101,210211.0
T16,102,214045.0
T16,103,190206.0
T16,104,186698.0
T16,105,180750.0
T16,106,189854.0
T16,107,184431.0
T16,108,188980.0
T16,109,195449.0
T16,110,186709.0
T16,111,172698.0
T16,112,163687.0
T16,113,151673.0
T16,114,140022.0
T16,115,140962.0
T16,116,146465.0
T16,117,158444.0
T16,118,146624.0
T16,119,138415.0
T16,120,125900.0
T16,121,138647.0
T16,122,146225.0
T16,123,153787.0
T16,124,142353.0
T16,125,147550.0
T16,126,154112.0
T16,127,139757.0
T16,128,157318.0
T16,129,151016.0
T16,130,149215.0
T16,131,156807.0
T16,132,188349.0
T16,133,162471.0
T16,134,221794.0
T16,135,192879.0
T16,136,161185.0
T16,137,180509.0
T16,138,168039.0
T16,139,176632.0
T16,140,163916.0
T16,141,162418.0
T16,142,154605.0
T16,143,148768.0
T16,144,145409.0
T16,145,151562.0
T16,146,151137.0
T16,147,160209.0
T16,148,168605.0
T16,149,171094.0
T16,150,180923.0
T16,151,170457.0
T16,152,182493.0
T16,153,198504.0
T16,154,198736.0
T16,155,199415.0
T17,0,7361.0
T17,1,7404.0
T17,2,7310.0
T17,3,7084.0
T17,4,7457.0
T17,5,7524.0
T17,6,7436.0
T17,7,7228.0
T17,8,6487.0
T17,9,6165.0
T17,10,5839.0
T17,11,5788.0
T17,12,5951.0
T17,13,6028.0
T17,14,5856.0
T17,15,5891.0
T17,16,5781.0
T17,17,5862.0
T17,18,5900.0
T17,19,5841.0
T17,20,5741.0
T17,21,5741.0
T17,22,5823.0
T17,23,5524.0
T17,24,5640.0
T17,25,5936.0
T17,26,5924.0
T17,27,7133.0
T17,28,7178.0
T17,29,6649.0
T17,30,5828.0
T17,31,7795.0
T17,32,6046.0
T17,33,5962.0
T17,34,5854.0
T17,35,5964.0
T17,36,5822.0
T17,37,5694.0
T17,38,5578.0
T17,39,5497.0
T17,40,5559.0
T17,41,5378.0
T17,42,5460.0
T17,43,5485.0
T17,44,5270.0
T17,45,5536.0
T17,46,5603.0
T17,47,5639.0
T17,48,5721.0
T17,49,5842.0
T17,50,6207.0
T17,51,6435.0
T17,52,6473.0
T17,53,6555.0
T17,54,6707.0
T17,55,6842.0
T17,56,6338.0
T17,57,6674.0
T17,58,6608.0
T17,59,6353.0
T17,60,6373.0
T17,61,5989.0
T17,62,5858.0
T17,63,5752.0
T17,64,5942.0
T17,65,5367.0
T17,66,5337.0
T17,67,4977.0
T17,68,5294.0
T17,69,5474.0
T17,70,5346.0
T17,71,5235.0
T17,72,5170.0
T17,73,5158.0
T17,74,5158.0
T17,75,5149.0
T17,76,5258.0
T17,77,6020.0
T17,78,6073.0
T17,79,6181.0
T17,80,5954.0
T17,81,6024.0
T17,82,6101.0
T17,83,6657.0
T17,84,6960.0
T17,85,6241.0
T17,86,6757.0
T17,87,6275.0
T17,88,6314.0
T17,89,5918.0
T17,90,5846.0
T17,91,5766.0
T17,92,5453.0
T17,93,5942.0
T17,94,5959.0
T17,95,5748.0
T17,96,5680.0
T17,97,5700.0
T17,98,5886.0
T17,99,6112.0
T17,100,6636.0
T17,101,6595.0
T17,102,6631.0
T17,103,6563.0
T17,104,6755.0
T17,105,6309.0
T17,106,6329.0
T17,107,6145.0
T17,108,6434.0
T17,109,6415.0
T17,110,6452.0
T17,111,6387.0
T17,112,6267.0
T17,113,6110.0
T17,114,5711.0
T17,115,5822.0
T17,116,5844.0
T17,117,5813.0
T17,118,5623.0
T17,119,5767.0
T17,120,5512.0
T17,121,5997.0
T17,122,5703.0
T17,123,5699.0
T17,124,5582.0
T17,125,5372.0
T17,126,5303.0
T17,127,5521.0
T17,128,5993.0
T17,129,5597.0
T17,130,5494.0
T17,131,5738.0
T17,132,5793.0
T17,133,5591.0
T17,134,6075.0
T17,135,5768.0
T17,136,6123.0
T17,137,6106.0
T17,138,5822.0
T17,139,5860.0
T17,140,5929.0
T17,141,5773.0
T17,142,5639.0
T17,143,5994.0
T17,144,6031.0
T17,145,5879.0
T17,146,5876.0
T17,147,5968.0
T17,148,5442.0
T17,149,5425.0
T17,150,5573.0
T17,151,5550.0
T17,152,5834.0
T17,153,6158.0
T17,154,6519.0
T17,155,6950.0
T18,0,31732.0
T18,1,31112.0
T18,2,30571.0
T18,3,28028.0
T18,4,28037.0
T18,5,28105.0
T18,6,28468.0
T18,7,27548.0
T18,8,26746.0
T18,9,24889.0
T18,10,22313.0
T18,11,22823.0
T18,12,21633.0
T18,13,20904.0
T18,14,20656.0
T18,15,24058.0
T18,16,24148.0
T18,17,25146.0
T18,18,23385.0
T18,19,20251.0
T18,20,20780.0
T18,21,20606.0
T18,22,21250.0
T18,23,25141.0
T18,24,24444.0
T18,25,23969.0
T18,26,22617.0
T18,27,23213.0
T18,28,23765.0
T18,29,26048.0
T18,30,26980.0
T18,31,24940.0
T18,32,22118.0
T18,33,22234.0
T18,34,21958.0
T18,35,25448.0
T18,36,25902.0
T18,37,26178.0
T18,38,26837.0
T18,39,24988.0
T18,40,24527.0
T18,41,27112.0
T18,42,24507.0
T18,43,24702.0
T18,44,26462.0
T18,45,28100.0
T18,46,30340.0
T18,47,32363.0
T18,48,32791.0
T18,49,32378.0
T18,50,29722.0
T18,51,28898.0
T18,52,28639.0
T18,53,33387.0
T18,54,34041.0
T18,55,34730.0
T18,56,33041.0
T18,57,33356.0
T18,58,31404.0
T18,59,28666.0
T18,60,28616.0
T18,61,29183.0
T18,62,28266.0
T18,63,29009.0
T18,64,29292.0
T18,65,27043.0
T18,66,27157.0
T18,67,24570.0
T18,68,22486.0
T18,69,25057.0
T18,70,24521.0
T18,71,22632.0
T18,72,22650.0
T18,73,23042.0
T18,74,22833.0
T18,75,23542.0
T18,76,22592.0
T18,77,24673.0
T18,78,26652.0
T18,79,30067.0
T18,80,28813.0
T18,81,26941.0
T18,82,26687.0
T18,83,25326.0
T18,84,26833.0
T18,85,25857.0
T18,86,24797.0
T18,87,25740.0
T18,88,26032.0
T18,89,25977.0
T18,90,24744.0
T18,91,24062.0
T18,92,25344.0
T18,93,27236.0
T18,94,26127.0
T18,95,27686.0
T18,96,29730.0
T18,97,28400.0
T18,98,28117.0
T18,99,31707.0
T18,100,30762.0
T18,101,32233.0
T18,102,33503.0
T18,103,37511.0
T18,104,33720.0
T18,105,31520.0
T18,106,29701.0
T18,107,30450.0
T18,108,34894.0
T18,109,33750.0
T18,110,34447.0
T18,111,32130.0
T18,112,30113.0
T18,113,28032.0
T18,114,24990.0
T18,115,28403.0
T18,116,32875.0
T18,117,31772.0
T18,118,28236.0
T18,119,27508.0
T18,120,25078.0
T18,121,25380.0
T18,122,27584.0
T18,123,27860.0
T18,124,29957.0
T18,125,30272.0
T18,126,27591.0
T18,127,29822.0
T18,128,31490.0
T18,129,27704.0
T18,130,26851.0
T18,131,30579.0
T18,132,32549.0
T18,133,30076.0
T18,134,31734.0
T18,135,29981.0
T18,136,25969.0
T18,137,21594.0
T18,138,23597.0
T18,139,27697.0
T18,140,29378.0
T18,141,28446.0
T18,142,29753.0
T18,143,30167.0
T18,144,30647.0
